,Party 1,Party 2,Source,Target,Weight,Type
3574,R,R,Joe Barton,Stephen Fincher,0.354399459,Undirected
3742,R,R,Joe Barton,Stevan Pearce,0.380993917,Undirected
3490,R,R,Joe Barton,Steve Chabot,0.467510163,Undirected
3647,R,R,Joe Barton,Steve King,0.476984145,Undirected
3659,R,R,Joe Barton,Steve Knight,0.409619644,Undirected
3789,R,R,Joe Barton,Steve Russell,0.413353426,Undirected
3813,R,R,Joe Barton,Steve Scalise,0.437368362,Undirected
3818,R,R,Joe Barton,Steve Stivers,0.24573308,Undirected
3860,R,R,Joe Barton,Steve Womack,0.408499151,Undirected
3750,R,R,Joe Barton,Steven Palazzo,0.295755844,Undirected
3476,R,R,Joe Barton,Susan Brooks,0.4032864,Undirected
3744,R,R,Joe Barton,Ted Poe,0.310492646,Undirected
3875,R,R,Joe Barton,Ted Yoho,0.113609133,Undirected
3711,R,R,Joe Barton,Thomas Massie,0.017687626,Undirected
3774,R,R,Joe Barton,Thomas Rooney,0.234001825,Undirected
3617,R,R,Joe Barton,Tim Huelskamp,0.13808862,Undirected
3697,R,R,Joe Barton,Tim Murphy,0.380345945,Undirected
3854,R,R,Joe Barton,Tim Walberg,0.416483529,Undirected
3781,R,R,Joe Barton,Todd Rokita,0.362850876,Undirected
3874,R,R,Joe Barton,Todd Young,0.371769992,Undirected
3502,R,R,Joe Barton,Tom Cole,0.416853229,Undirected
3562,R,R,Joe Barton,Tom Emmer,0.272451579,Undirected
3591,R,R,Joe Barton,Tom Graves,0.299663591,Undirected
3718,R,R,Joe Barton,Tom MacArthur,0.177989115,Undirected
3707,R,R,Joe Barton,Tom Marino,0.412711164,Undirected
3706,R,R,Joe Barton,Tom McClintock,0.064547158,Undirected
3743,R,R,Joe Barton,Tom Price,0.295636266,Undirected
3775,R,R,Joe Barton,Tom Reed,0.188246744,Undirected
3783,R,R,Joe Barton,Tom Rice,0.331153493,Undirected
3567,R,R,Joe Barton,Trent Franks,0.363867881,Undirected
3660,R,R,Joe Barton,Trent Kelly,0.0490236,Undirected
3595,R,R,Joe Barton,Trey Gowdy,0.412382239,Undirected
3465,R,R,Joe Barton,Vern Buchanan,0.43338714,Undirected
3614,R,R,Joe Barton,Vicky Hartzler,0.429920236,Undirected
3569,R,R,Joe Barton,Virginia Foxx,0.250600176,Undirected
3635,R,R,Joe Barton,Walter Jones,0.004759122,Undirected
3629,R,R,Joe Barton,Will Hurd,0.370528854,Undirected
94462,R,R,Joe Wilson,Ann Wagner,0.437530851,Undirected
94465,R,R,Joe Wilson,Brad Wenstrup,0.455965747,Undirected
94469,R,R,Joe Wilson,Bruce Westerman,0.489733243,Undirected
94458,R,R,Joe Wilson,Daniel Webster,0.448228087,Undirected
94476,R,R,Joe Wilson,David Young,0.442821161,Undirected
94471,R,R,Joe Wilson,Don Young,0.128546151,Undirected
94463,R,R,Joe Wilson,Jackie Walorski,0.496082587,Undirected
94473,R,R,Joe Wilson,Kevin Yoder,0.395324232,Undirected
94477,R,R,Joe Wilson,Lee Zeldin,0.215395489,Undirected
94452,R,R,Joe Wilson,Lynn Westmoreland,0.24414451,Undirected
94467,R,R,Joe Wilson,Mark Walker,0.39380563,Undirected
94468,R,R,Joe Wilson,Mimi Walters,0.472359864,Undirected
94464,R,R,Joe Wilson,Randy Weber,0.318686208,Undirected
94461,R,R,Joe Wilson,Rob Woodall,0.266007496,Undirected
94457,R,R,Joe Wilson,Robert Wittman,0.422475126,Undirected
94466,R,R,Joe Wilson,Roger Williams,0.448958173,Undirected
94478,R,R,Joe Wilson,Ryan Zinke,0.435010723,Undirected
94460,R,R,Joe Wilson,Steve Womack,0.42543753,Undirected
94475,R,R,Joe Wilson,Ted Yoho,0.133846823,Undirected
94454,R,R,Joe Wilson,Tim Walberg,0.475654783,Undirected
94474,R,R,Joe Wilson,Todd Young,0.437599785,Undirected
23889,R,R,John Carter,Aaron Schock,0.014560779,Undirected
23727,R,R,John Carter,Adam Kinzinger,0.278344246,Undirected
23886,R,R,John Carter,Adrian Smith,0.44040301,Undirected
23795,R,R,John Carter,Alex Mooney,0.212222451,Undirected
23688,R,R,John Carter,Andy Harris,0.227910369,Undirected
23937,R,R,John Carter,Ann Wagner,0.373062759,Undirected
23895,R,R,John Carter,Austin Scott,0.4028234,Undirected
23604,R,R,John Carter,Barbara Comstock,0.37038478,Undirected
23762,R,R,John Carter,Barry Loudermilk,0.240522278,Undirected
23652,R,R,John Carter,Bill Flores,0.395790163,Undirected
23693,R,R,John Carter,Bill Huizenga,0.343573985,Undirected
23714,R,R,John Carter,Bill Johnson,0.317097968,Undirected
23824,R,R,John Carter,Bill Posey,0.185438329,Undirected
23881,R,R,John Carter,Bill Shuster,0.418053403,Undirected
23756,R,R,John Carter,Billy Long,0.302957643,Undirected
23752,R,R,John Carter,Blaine Luetkemeyer,0.370266867,Undirected
23651,R,R,John Carter,Blake Farenthold,0.30794252,Undirected
23619,R,R,John Carter,Bob Dold,0.022129685,Undirected
23667,R,R,John Carter,Bob Gibbs,0.44782548,Undirected
23654,R,R,John Carter,Bob Goodlatte,0.390190271,Undirected
23940,R,R,John Carter,Brad Wenstrup,0.400337089,Undirected
23664,R,R,John Carter,Brett Guthrie,0.433171379,Undirected
23833,R,R,John Carter,Bruce Poliquin,0.308146639,Undirected
23944,R,R,John Carter,Bruce Westerman,0.447763915,Undirected
23603,R,R,John Carter,Buddy Carter,0.371201479,Undirected
23771,R,R,John Carter,Candice Miller,0.415388775,Undirected
23606,R,R,John Carter,Carlos Curbelo,0.100405443,Undirected
23776,R,R,John Carter,Cathy McMorris Rodgers,0.441906914,Undirected
23616,R,R,John Carter,Charles Dent,0.234475135,Undirected
23650,R,R,John Carter,Charles Fleischmann,0.426123803,Undirected
23596,R,R,John Carter,Chris Collins,0.352079545,Undirected
23897,R,R,John Carter,Chris Stewart,0.403765372,Undirected
23668,R,R,John Carter,Christopher Gibson,0.003490661,Undirected
23876,R,R,John Carter,Christopher Smith,0.243318928,Undirected
23701,R,R,John Carter,Cresent Hardy,0.469197084,Undirected
23602,R,R,John Carter,Curtis Clawson,0.193309207,Undirected
23754,R,R,John Carter,Cynthia Lummis,0.127623978,Undirected
23808,R,R,John Carter,Dan Newhouse,0.347188618,Undirected
23837,R,R,John Carter,Dana Rohrabacher,0.160837643,Undirected
23630,R,R,John Carter,Daniel Donovan,0.081337127,Undirected
23933,R,R,John Carter,Daniel Webster,0.31552837,Undirected
23705,R,R,John Carter,Darrell Issa,0.256831539,Undirected
23914,R,R,John Carter,Dave Trott,0.464047279,Undirected
23717,R,R,John Carter,David Jolly,0.244108245,Undirected
23716,R,R,John Carter,David Joyce,0.243469727,Undirected
23783,R,R,John Carter,David McKinley,0.2217677,Undirected
23846,R,R,John Carter,David Reichert,0.227232446,Undirected
23848,R,R,John Carter,David Roe,0.214644588,Undirected
23863,R,R,John Carter,David Rouzer,0.34573635,Undirected
23891,R,R,John Carter,David Schweikert,0.172655883,Undirected
23919,R,R,John Carter,David Valadao,0.372617033,Undirected
23951,R,R,John Carter,David Young,0.337449399,Undirected
23857,R,R,John Carter,Dennis Ross,0.29358446,Undirected
23802,R,R,John Carter,Devin Nunes,0.468405638,Undirected
23946,R,R,John Carter,Don Young,0.247960959,Undirected
23597,R,R,John Carter,Doug Collins,0.244600229,Undirected
23757,R,R,John Carter,Doug LaMalfa,0.385900113,Undirected
23748,R,R,John Carter,Doug Lamborn,0.408206878,Undirected
23686,R,R,John Carter,Duncan Hunter,0.297782763,Undirected
23924,R,R,John Carter,Ed Whitfield,0.36635386,Undirected
23854,R,R,John Carter,Edward Rigell,0.325678909,Undirected
23840,R,R,John Carter,Edward Royce,0.400429944,Undirected
23900,R,R,John Carter,Elise Stefanik,0.168709676,Undirected
23593,R,R,John Carter,Eric Crawford,0.358195495,Undirected
23821,R,R,John Carter,Erik Paulsen,0.259717036,Undirected
23718,R,R,John Carter,Evan Jenkins,0.287859855,Undirected
23869,R,R,John Carter,F. Sensenbrenner,0.045040418,Undirected
23672,R,R,John Carter,Frank Guinta,0.278379911,Undirected
23742,R,R,John Carter,Frank LoBiondo,0.088913281,Undirected
23740,R,R,John Carter,Frank Lucas,0.424711617,Undirected
23915,R,R,John Carter,Fred Upton,0.283102424,Undirected
23703,R,R,John Carter,French Hill,0.383343447,Undirected
23677,R,R,John Carter,Garret Graves,0.41330232,Undirected
23832,R,R,John Carter,Gary Palmer,0.307069466,Undirected
23698,R,R,John Carter,George Holding,0.35442026,Undirected
23676,R,R,John Carter,Glenn Grothman,0.34277822,Undirected
23907,R,R,John Carter,Glenn Thompson,0.220157437,Undirected
23925,R,R,John Carter,Greg Walden,0.269464525,Undirected
23684,R,R,John Carter,Gregg Harper,0.432882025,Undirected
23671,R,R,John Carter,H. Griffith,0.099225696,Undirected
23836,R,R,John Carter,Harold Rogers,0.465964995,Undirected
23838,R,R,John Carter,Ileana Ros-Lehtinen,0.151613347,Undirected
23641,R,R,John Carter,J. Forbes,0.437066131,Undirected
23938,R,R,John Carter,Jackie Walorski,0.455134849,Undirected
23691,R,R,John Carter,Jaime Herrera Beutler,0.093152586,Undirected
23851,R,R,John Carter,James Renacci,0.317438104,Undirected
23587,R,R,John Carter,Jason Chaffetz,0.218500794,Undirected
23899,R,R,John Carter,Jason Smith,0.357505979,Undirected
23682,R,R,John Carter,Jeb Hensarling,0.442947625,Undirected
23618,R,R,John Carter,Jeff Denham,0.19379022,Undirected
23621,R,R,John Carter,Jeff Duncan,0.120846328,Undirected
23643,R,R,John Carter,Jeff Fortenberry,0.258723301,Undirected
23770,R,R,John Carter,Jeff Miller,0.370748002,Undirected
23712,R,R,John Carter,Jim Jordan,0.165085094,Undirected
23702,R,R,John Carter,Jody Hice,0.282265861,Undirected
23926,R,R,John Carter,Joe Wilson,0.455465151,Undirected
23613,R,R,John Carter,John Duncan,0.107699269,Undirected
23648,R,R,John Carter,John Fleming,0.262035966,Undirected
23733,R,R,John Carter,John Katko,0.099823073,Undirected
23723,R,R,John Carter,John Kline,0.391762343,Undirected
23767,R,R,John Carter,John Mica,0.434157124,Undirected
23794,R,R,John Carter,John Moolenaar,0.431906806,Undirected
23861,R,R,John Carter,John Ratcliffe,0.278471427,Undirected
23873,R,R,John Carter,John Shimkus,0.406745444,Undirected
23690,R,R,John Carter,Joseph Heck,0.241583692,Undirected
23815,R,R,John Carter,Joseph Pitts,0.446670288,Undirected
23580,R,R,John Carter,K. Conaway,0.433154389,Undirected
23655,R,R,John Carter,Kay Granger,0.484454646,Undirected
23859,R,R,John Carter,Keith Rothfus,0.39212824,Undirected
23775,R,R,John Carter,Kenny Marchant,0.4191712,Undirected
23599,R,R,John Carter,Kevin Cramer,0.339237135,Undirected
23779,R,R,John Carter,Kevin McCarthy,0.466837347,Undirected
23948,R,R,John Carter,Kevin Yoder,0.322146574,Undirected
23804,R,R,John Carter,Kristi Noem,0.401847744,Undirected
23877,R,R,John Carter,Lamar Smith,0.420787438,Undirected
23952,R,R,John Carter,Lee Zeldin,0.209109467,Undirected
23751,R,R,John Carter,Leonard Lance,0.294729323,Undirected
23661,R,R,John Carter,Louie Gohmert,0.154119019,Undirected
23790,R,R,John Carter,Luke Messer,0.39103729,Undirected
23713,R,R,John Carter,Lynn Jenkins,0.311305008,Undirected
23927,R,R,John Carter,Lynn Westmoreland,0.297083119,Undirected
23902,R,R,John Carter,Mac Thornberry,0.484836868,Undirected
23615,R,R,John Carter,Mario Diaz-Balart,0.3832892,Undirected
23788,R,R,John Carter,Mark Meadows,0.329385748,Undirected
23942,R,R,John Carter,Mark Walker,0.290574177,Undirected
23791,R,R,John Carter,Markwayne Mullin,0.408103329,Undirected
23894,R,R,John Carter,Marlin Stutzman,0.318197253,Undirected
23867,R,R,John Carter,Marshall Sanford,0.041614064,Undirected
23797,R,R,John Carter,Martha McSally,0.220907306,Undirected
23855,R,R,John Carter,Martha Roby,0.430391096,Undirected
23865,R,R,John Carter,Matt Salmon,0.214819015,Undirected
23763,R,R,John Carter,Mia Love,0.326437885,Undirected
23645,R,R,John Carter,Michael Fitzpatrick,0.098757071,Undirected
23774,R,R,John Carter,Michael McCaul,0.460382099,Undirected
23879,R,R,John Carter,Michael Simpson,0.418391445,Undirected
23905,R,R,John Carter,Michael Turner,0.319050141,Undirected
23785,R,R,John Carter,Mick Mulvaney,0.084175522,Undirected
23588,R,R,John Carter,Mike Coffman,0.275792626,Undirected
23726,R,R,John Carter,Mike Kelly,0.378944065,Undirected
23826,R,R,John Carter,Mike Pompeo,0.388198921,Undirected
23843,R,R,John Carter,Mike Rogers,0.394235907,Undirected
23943,R,R,John Carter,Mimi Walters,0.436858853,Undirected
23773,R,R,John Carter,Patrick McHenry,0.472311564,Undirected
23784,R,R,John Carter,Patrick Meehan,0.262159062,Undirected
23904,R,R,John Carter,Patrick Tiberi,0.368044923,Undirected
23598,R,R,John Carter,Paul Cook,0.443257133,Undirected
23669,R,R,John Carter,Paul Gosar,0.152553738,Undirected
23842,R,R,John Carter,Paul Ryan,0.449192248,Undirected
23809,R,R,John Carter,Pete Olson,0.433504243,Undirected
23871,R,R,John Carter,Pete Sessions,0.444482107,Undirected
23721,R,R,John Carter,Peter King,0.26026732,Undirected
23847,R,R,John Carter,Peter Roskam,0.374604328,Undirected
23694,R,R,John Carter,Randy Hultgren,0.388312273,Undirected
23803,R,R,John Carter,Randy Neugebauer,0.342054362,Undirected
23939,R,R,John Carter,Randy Weber,0.300244037,Undirected
23755,R,R,John Carter,Raúl Labrador,0.126594841,Undirected
23852,R,R,John Carter,Reid Ribble,0.095024842,Undirected
23635,R,R,John Carter,Renee Ellmers,0.294524068,Undirected
23687,R,R,John Carter,Richard Hanna,0.060311557,Undirected
23699,R,R,John Carter,Richard Hudson,0.240516211,Undirected
23805,R,R,John Carter,Richard Nugent,0.1495008,Undirected
23936,R,R,John Carter,Rob Woodall,0.212221162,Undirected
23695,R,R,John Carter,Robert Hurt,0.304834247,Undirected
23750,R,R,John Carter,Robert Latta,0.38751933,Undirected
23829,R,R,John Carter,Robert Pittenger,0.39152171,Undirected
23932,R,R,John Carter,Robert Wittman,0.399359133,Undirected
23624,R,R,John Carter,Rodney Davis,0.185430976,Undirected
23640,R,R,John Carter,Rodney Frelinghuysen,0.38464838,Undirected
23941,R,R,John Carter,Roger Williams,0.357587704,Undirected
23626,R,R,John Carter,Ron DeSantis,0.266985211,Undirected
23605,R,R,John Carter,Ryan Costello,0.138586571,Undirected
23953,R,R,John Carter,Ryan Zinke,0.369336737,Undirected
23658,R,R,John Carter,Sam Graves,0.387515868,Undirected
23709,R,R,John Carter,Sam Johnson,0.415947772,Undirected
23622,R,R,John Carter,Scott DesJarlais,0.272012478,Undirected
23659,R,R,John Carter,Scott Garrett,0.104979263,Undirected
23828,R,R,John Carter,Scott Perry,0.117002196,Undirected
23910,R,R,John Carter,Scott Tipton,0.252066415,Undirected
23620,R,R,John Carter,Sean Duffy,0.207948928,Undirected
23649,R,R,John Carter,Stephen Fincher,0.298550678,Undirected
23817,R,R,John Carter,Stevan Pearce,0.259680248,Undirected
23722,R,R,John Carter,Steve King,0.386369414,Undirected
23734,R,R,John Carter,Steve Knight,0.429456385,Undirected
23864,R,R,John Carter,Steve Russell,0.376704698,Undirected
23888,R,R,John Carter,Steve Scalise,0.422349049,Undirected
23893,R,R,John Carter,Steve Stivers,0.304172398,Undirected
23935,R,R,John Carter,Steve Womack,0.439991831,Undirected
23825,R,R,John Carter,Steven Palazzo,0.372039203,Undirected
23819,R,R,John Carter,Ted Poe,0.221982994,Undirected
23950,R,R,John Carter,Ted Yoho,0.092393374,Undirected
23786,R,R,John Carter,Thomas Massie,0.010931434,Undirected
23849,R,R,John Carter,Thomas Rooney,0.306742272,Undirected
23692,R,R,John Carter,Tim Huelskamp,0.081729521,Undirected
23772,R,R,John Carter,Tim Murphy,0.352270458,Undirected
23929,R,R,John Carter,Tim Walberg,0.406985428,Undirected
23856,R,R,John Carter,Todd Rokita,0.376221502,Undirected
23949,R,R,John Carter,Todd Young,0.403926946,Undirected
23577,R,R,John Carter,Tom Cole,0.393301847,Undirected
23637,R,R,John Carter,Tom Emmer,0.243150064,Undirected
23666,R,R,John Carter,Tom Graves,0.298184309,Undirected
23793,R,R,John Carter,Tom MacArthur,0.248871302,Undirected
23782,R,R,John Carter,Tom Marino,0.426741672,Undirected
23781,R,R,John Carter,Tom McClintock,0.043385103,Undirected
23818,R,R,John Carter,Tom Price,0.275886868,Undirected
23850,R,R,John Carter,Tom Reed,0.220545875,Undirected
23858,R,R,John Carter,Tom Rice,0.271838659,Undirected
23642,R,R,John Carter,Trent Franks,0.29870298,Undirected
23735,R,R,John Carter,Trent Kelly,0.060329096,Undirected
23670,R,R,John Carter,Trey Gowdy,0.327016708,Undirected
23689,R,R,John Carter,Vicky Hartzler,0.4271084,Undirected
23644,R,R,John Carter,Virginia Foxx,0.255643373,Undirected
23710,R,R,John Carter,Walter Jones,0.002175628,Undirected
23704,R,R,John Carter,Will Hurd,0.398174347,Undirected
23134,R,R,John Culberson,Aaron Schock,0.01812748,Undirected
22972,R,R,John Culberson,Adam Kinzinger,0.155264403,Undirected
23131,R,R,John Culberson,Adrian Smith,0.332116409,Undirected
23040,R,R,John Culberson,Alex Mooney,0.180192556,Undirected
22933,R,R,John Culberson,Andy Harris,0.140352077,Undirected
23182,R,R,John Culberson,Ann Wagner,0.317539445,Undirected
23140,R,R,John Culberson,Austin Scott,0.317267374,Undirected
22849,R,R,John Culberson,Barbara Comstock,0.2390632,Undirected
23007,R,R,John Culberson,Barry Loudermilk,0.178544539,Undirected
22897,R,R,John Culberson,Bill Flores,0.286763535,Undirected
22938,R,R,John Culberson,Bill Huizenga,0.21392362,Undirected
22959,R,R,John Culberson,Bill Johnson,0.185288715,Undirected
23069,R,R,John Culberson,Bill Posey,0.142603889,Undirected
23126,R,R,John Culberson,Bill Shuster,0.308020114,Undirected
23001,R,R,John Culberson,Billy Long,0.223588224,Undirected
22997,R,R,John Culberson,Blaine Luetkemeyer,0.244072074,Undirected
22896,R,R,John Culberson,Blake Farenthold,0.239586174,Undirected
22864,R,R,John Culberson,Bob Dold,0.022769849,Undirected
22912,R,R,John Culberson,Bob Gibbs,0.352456964,Undirected
22899,R,R,John Culberson,Bob Goodlatte,0.359808131,Undirected
23185,R,R,John Culberson,Brad Wenstrup,0.311244373,Undirected
22909,R,R,John Culberson,Brett Guthrie,0.352145041,Undirected
23078,R,R,John Culberson,Bruce Poliquin,0.192471905,Undirected
23189,R,R,John Culberson,Bruce Westerman,0.336201634,Undirected
22848,R,R,John Culberson,Buddy Carter,0.261641723,Undirected
23016,R,R,John Culberson,Candice Miller,0.363185922,Undirected
22851,R,R,John Culberson,Carlos Curbelo,0.06680469,Undirected
23021,R,R,John Culberson,Cathy McMorris Rodgers,0.353973659,Undirected
22861,R,R,John Culberson,Charles Dent,0.162962448,Undirected
22895,R,R,John Culberson,Charles Fleischmann,0.33083173,Undirected
22841,R,R,John Culberson,Chris Collins,0.245771989,Undirected
23142,R,R,John Culberson,Chris Stewart,0.3203673,Undirected
22913,R,R,John Culberson,Christopher Gibson,0.003782312,Undirected
23121,R,R,John Culberson,Christopher Smith,0.224304749,Undirected
22946,R,R,John Culberson,Cresent Hardy,0.376722259,Undirected
22847,R,R,John Culberson,Curtis Clawson,0.10040317,Undirected
22999,R,R,John Culberson,Cynthia Lummis,0.10757432,Undirected
23053,R,R,John Culberson,Dan Newhouse,0.28970491,Undirected
23082,R,R,John Culberson,Dana Rohrabacher,0.084233045,Undirected
22875,R,R,John Culberson,Daniel Donovan,0.022264457,Undirected
23178,R,R,John Culberson,Daniel Webster,0.27641852,Undirected
22950,R,R,John Culberson,Darrell Issa,0.177121406,Undirected
23159,R,R,John Culberson,Dave Trott,0.290849275,Undirected
22962,R,R,John Culberson,David Jolly,0.141926024,Undirected
22961,R,R,John Culberson,David Joyce,0.149820039,Undirected
23028,R,R,John Culberson,David McKinley,0.172921861,Undirected
23091,R,R,John Culberson,David Reichert,0.184086446,Undirected
23093,R,R,John Culberson,David Roe,0.103624915,Undirected
23108,R,R,John Culberson,David Rouzer,0.238326156,Undirected
23136,R,R,John Culberson,David Schweikert,0.11501142,Undirected
23164,R,R,John Culberson,David Valadao,0.227151818,Undirected
23196,R,R,John Culberson,David Young,0.281803782,Undirected
23102,R,R,John Culberson,Dennis Ross,0.243586373,Undirected
23047,R,R,John Culberson,Devin Nunes,0.373243179,Undirected
23191,R,R,John Culberson,Don Young,0.104102189,Undirected
22842,R,R,John Culberson,Doug Collins,0.144829953,Undirected
23002,R,R,John Culberson,Doug LaMalfa,0.240123761,Undirected
22993,R,R,John Culberson,Doug Lamborn,0.334355449,Undirected
22931,R,R,John Culberson,Duncan Hunter,0.191724813,Undirected
23169,R,R,John Culberson,Ed Whitfield,0.284979265,Undirected
23099,R,R,John Culberson,Edward Rigell,0.184895522,Undirected
23085,R,R,John Culberson,Edward Royce,0.310016199,Undirected
23145,R,R,John Culberson,Elise Stefanik,0.127375606,Undirected
22838,R,R,John Culberson,Eric Crawford,0.281817025,Undirected
23066,R,R,John Culberson,Erik Paulsen,0.183078783,Undirected
22963,R,R,John Culberson,Evan Jenkins,0.197278122,Undirected
23114,R,R,John Culberson,F. Sensenbrenner,0.045382378,Undirected
22917,R,R,John Culberson,Frank Guinta,0.208312358,Undirected
22987,R,R,John Culberson,Frank LoBiondo,0.053049915,Undirected
22985,R,R,John Culberson,Frank Lucas,0.3771795,Undirected
23160,R,R,John Culberson,Fred Upton,0.168245387,Undirected
22948,R,R,John Culberson,French Hill,0.284156427,Undirected
22922,R,R,John Culberson,Garret Graves,0.286497941,Undirected
23077,R,R,John Culberson,Gary Palmer,0.269606464,Undirected
22943,R,R,John Culberson,George Holding,0.247747368,Undirected
22921,R,R,John Culberson,Glenn Grothman,0.272706808,Undirected
23152,R,R,John Culberson,Glenn Thompson,0.118977808,Undirected
23170,R,R,John Culberson,Greg Walden,0.206481941,Undirected
22929,R,R,John Culberson,Gregg Harper,0.336134581,Undirected
22916,R,R,John Culberson,H. Griffith,0.098554027,Undirected
23081,R,R,John Culberson,Harold Rogers,0.380320034,Undirected
23083,R,R,John Culberson,Ileana Ros-Lehtinen,0.120485166,Undirected
22886,R,R,John Culberson,J. Forbes,0.366112115,Undirected
23183,R,R,John Culberson,Jackie Walorski,0.386823393,Undirected
22936,R,R,John Culberson,Jaime Herrera Beutler,0.105734663,Undirected
23096,R,R,John Culberson,James Renacci,0.236047764,Undirected
22832,R,R,John Culberson,Jason Chaffetz,0.149511325,Undirected
23144,R,R,John Culberson,Jason Smith,0.249789776,Undirected
22927,R,R,John Culberson,Jeb Hensarling,0.405573958,Undirected
22863,R,R,John Culberson,Jeff Denham,0.130123286,Undirected
22866,R,R,John Culberson,Jeff Duncan,0.107990333,Undirected
22888,R,R,John Culberson,Jeff Fortenberry,0.229975414,Undirected
23015,R,R,John Culberson,Jeff Miller,0.319889521,Undirected
