,Party 1,Party 2,Source,Target,Weight,Type
21455,D,D,Lois Capps,Robin Kelly,0.8955921726882021,Undirected
21459,D,D,Lois Capps,Sander Levin,0.8845205214969936,Undirected
21460,D,D,Lois Capps,John Lewis,0.8235147434097676,Undirected
21461,D,D,Lois Capps,Zoe Lofgren,0.7754228204793385,Undirected
21462,D,D,Lois Capps,Nita Lowey,0.8992479179660662,Undirected
21464,D,D,Lois Capps,Barbara Lee,0.8150683322350876,Undirected
21466,D,D,Lois Capps,John Larson,0.887220445150241,Undirected
21467,D,D,Lois Capps,James Langevin,0.8681468263674565,Undirected
21468,D,D,Lois Capps,Rick Larsen,0.8800051490134129,Undirected
21469,D,D,Lois Capps,Stephen Lynch,0.8578580420738018,Undirected
21470,D,D,Lois Capps,Daniel Lipinski,0.8108972261439861,Undirected
21472,D,D,Lois Capps,David Loebsack,0.8830770057533095,Undirected
21476,D,D,Lois Capps,Ben Luján,0.8726855628332751,Undirected
21481,D,D,Lois Capps,Alan Lowenthal,0.9030168379367605,Undirected
21482,D,D,Lois Capps,Michelle Lujan Grisham,0.8724857477385186,Undirected
21483,D,D,Lois Capps,Brenda Lawrence,0.8721882650640684,Undirected
21484,D,D,Lois Capps,Ted Lieu,0.8909723396491473,Undirected
21487,D,D,Lois Capps,Carolyn Maloney,0.8767535197520882,Undirected
21488,D,D,Lois Capps,James McGovern,0.8679503199087155,Undirected
21489,D,D,Lois Capps,Jim McDermott,0.8895828930426031,Undirected
21491,D,D,Lois Capps,Gregory Meeks,0.8578986693298623,Undirected
21492,D,D,Lois Capps,Betty McCollum,0.8947744173189794,Undirected
21500,D,D,Lois Capps,Gwen Moore,0.8743272933244521,Undirected
21501,D,D,Lois Capps,Doris Matsui,0.8925520980364884,Undirected
21503,D,D,Lois Capps,Jerry McNerney,0.890791670899912,Undirected
21510,D,D,Lois Capps,Sean Maloney,0.8031822534708896,Undirected
21512,D,D,Lois Capps,Grace Meng,0.8844136748565126,Undirected
21515,D,D,Lois Capps,Patrick Murphy,0.8073159067207957,Undirected
21519,D,D,Lois Capps,Seth Moulton,0.8585660588695805,Undirected
21521,D,D,Lois Capps,Jerrold Nadler,0.8313570292771437,Undirected
21522,D,D,Lois Capps,Richard Neal,0.8557901320374779,Undirected
21523,D,D,Lois Capps,Richard Nolan,0.841617140542928,Undirected
21524,D,D,Lois Capps,Grace Napolitano,0.8893256016789906,Undirected
21530,D,D,Lois Capps,Donald Norcross,0.8256305158376425,Undirected
21533,D,D,Lois Capps,Beto O'Rourke,0.8795919598050439,Undirected
21534,D,D,Lois Capps,Frank Pallone,0.8663912291929275,Undirected
21535,D,D,Lois Capps,Bill Pascrell,0.8734911771436944,Undirected
21536,D,D,Lois Capps,Nancy Pelosi,0.890822377852901,Undirected
21537,D,D,Lois Capps,Collin Peterson,0.6274015423612251,Undirected
21539,D,D,Lois Capps,David Price,0.8966990100061845,Undirected
21543,D,D,Lois Capps,Ed Perlmutter,0.8947750583506865,Undirected
21545,D,D,Lois Capps,Chellie Pingree,0.9012667113644759,Undirected
21546,D,D,Lois Capps,Jared Polis,0.86073438858868,Undirected
21550,D,D,Lois Capps,Donald Payne,0.8241617460842825,Undirected
21553,D,D,Lois Capps,Mark Pocan,0.894823147953921,Undirected
21554,D,D,Lois Capps,Scott Peters,0.7970030886664365,Undirected
21557,D,D,Lois Capps,Mike Quigley,0.8967553835367645,Undirected
21558,D,D,Lois Capps,Charles Rangel,0.8796930334963264,Undirected
21562,D,D,Lois Capps,Lucille Roybal-Allard,0.8839247824005418,Undirected
21564,D,D,Lois Capps,Bobby Rush,0.8626396686136419,Undirected
21567,D,D,Lois Capps,C. Ruppersberger,0.849261211540431,Undirected
21568,D,D,Lois Capps,Tim Ryan,0.872279637834068,Undirected
21576,D,D,Lois Capps,Cedric Richmond,0.8612017162151833,Undirected
21583,D,D,Lois Capps,Raul Ruiz,0.8319202849001506,Undirected
21585,D,D,Lois Capps,Kathleen Rice,0.8388224032663579,Undirected
21589,D,D,Lois Capps,Loretta Sanchez,0.8703084849798908,Undirected
21591,D,D,Lois Capps,Robert Scott,0.8494602718701524,Undirected
21593,D,D,Lois Capps,José Serrano,0.9124054146123017,Undirected
21595,D,D,Lois Capps,Brad Sherman,0.892230039055298,Undirected
21597,D,D,Lois Capps,Louise Slaughter,0.8537248510848657,Undirected
21598,D,D,Lois Capps,Adam Smith,0.7918302953078585,Undirected
21601,D,D,Lois Capps,Janice Schakowsky,0.8632082258592086,Undirected
21603,D,D,Lois Capps,Adam Schiff,0.8994089087438735,Undirected
21605,D,D,Lois Capps,Linda Sánchez,0.8768059660745906,Undirected
21606,D,D,Lois Capps,David Scott,0.8736290718264605,Undirected
21607,D,D,Lois Capps,Albio Sires,0.8752660076948664,Undirected
21608,D,D,Lois Capps,John Sarbanes,0.8858775251078506,Undirected
21610,D,D,Lois Capps,Jackie Speier,0.8591823501710854,Undirected
21613,D,D,Lois Capps,Kurt Schrader,0.7894737848129552,Undirected
21615,D,D,Lois Capps,Terri Sewell,0.7940043630417735,Undirected
21619,D,D,Lois Capps,Kyrsten Sinema,0.7296505600524246,Undirected
21621,D,D,Lois Capps,Eric Swalwell,0.885713476364835,Undirected
21624,D,D,Lois Capps,Bennie Thompson,0.8507336186184721,Undirected
21626,D,D,Lois Capps,Mike Thompson,0.8550385542798173,Undirected
21629,D,D,Lois Capps,Niki Tsongas,0.9053611784200899,Undirected
21631,D,D,Lois Capps,Dina Titus,0.8800848575509554,Undirected
21632,D,D,Lois Capps,Paul Tonko,0.8843568713297965,Undirected
21634,D,D,Lois Capps,Mark Takano,0.8993716147747581,Undirected
21635,D,D,Lois Capps,Mark Takai,0.8985427068115944,Undirected
21636,D,D,Lois Capps,Norma Torres,0.8758411840893929,Undirected
21639,D,D,Lois Capps,Nydia Velázquez,0.7476871233928242,Undirected
21640,D,D,Lois Capps,Peter Visclosky,0.8385808006528779,Undirected
21641,D,D,Lois Capps,Chris Van Hollen,0.9120748517220196,Undirected
21643,D,D,Lois Capps,Juan Vargas,0.8750232201206777,Undirected
21644,D,D,Lois Capps,Marc Veasey,0.862124010710875,Undirected
21645,D,D,Lois Capps,Filemon Vela,0.8245336669898637,Undirected
21646,D,D,Lois Capps,Maxine Waters,0.8427996777030429,Undirected
21651,D,D,Lois Capps,Debbie Wasserman Schultz,0.8382839941679641,Undirected
21653,D,D,Lois Capps,Timothy Walz,0.8758473763061123,Undirected
21654,D,D,Lois Capps,Peter Welch,0.8661751374868704,Undirected
21657,D,D,Lois Capps,Frederica Wilson,0.8297027975987976,Undirected
21668,D,D,Lois Capps,Bonnie Watson Coleman,0.8493816580722517,Undirected
21670,D,D,Lois Capps,John Yarmuth,0.8824870598724721,Undirected
21677,D,D,Michael Capuano,Joseph Crowley,0.8964181785962014,Undirected
21680,D,D,Michael Capuano,Wm. Clay,0.8778864064562673,Undirected
21683,D,D,Michael Capuano,Jim Costa,0.7363448260846813,Undirected
21684,D,D,Michael Capuano,Emanuel Cleaver,0.8594555475448697,Undirected
21686,D,D,Michael Capuano,Henry Cuellar,0.6404645901658695,Undirected
21687,D,D,Michael Capuano,Kathy Castor,0.9013510386515652,Undirected
21688,D,D,Michael Capuano,Yvette Clarke,0.9247705191472144,Undirected
21689,D,D,Michael Capuano,Steve Cohen,0.9104278085274682,Undirected
21690,D,D,Michael Capuano,Joe Courtney,0.8742793616537932,Undirected
21691,D,D,Michael Capuano,André Carson,0.8690655391058766,Undirected
21694,D,D,Michael Capuano,Gerald Connolly,0.8949979350076571,Undirected
21695,D,D,Michael Capuano,Judy Chu,0.8988083552291413,Undirected
21696,D,D,Michael Capuano,John Carney,0.8725360666246043,Undirected
21697,D,D,Michael Capuano,David Cicilline,0.9020003188201278,Undirected
21699,D,D,Michael Capuano,Matthew Cartwright,0.867834418289495,Undirected
21700,D,D,Michael Capuano,Joaquin Castro,0.8885718057678045,Undirected
21705,D,D,Michael Capuano,Tony Cárdenas,0.8844030496198552,Undirected
21706,D,D,Michael Capuano,Katherine Clark,0.936597115338499,Undirected
21712,D,D,Michael Capuano,Danny Davis,0.902537184999251,Undirected
21713,D,D,Michael Capuano,Peter DeFazio,0.8837076730826725,Undirected
21714,D,D,Michael Capuano,Diana DeGette,0.8934767817179303,Undirected
21715,D,D,Michael Capuano,Rosa DeLauro,0.8925658485807697,Undirected
21716,D,D,Michael Capuano,Lloyd Doggett,0.8745069326156079,Undirected
21717,D,D,Michael Capuano,Michael Doyle,0.8908381484720969,Undirected
21719,D,D,Michael Capuano,Susan Davis,0.8692435363556319,Undirected
21722,D,D,Michael Capuano,Theodore Deutch,0.866225991270601,Undirected
21728,D,D,Michael Capuano,Suzan DelBene,0.8863548241870782,Undirected
21730,D,D,Michael Capuano,John Delaney,0.8487497249110948,Undirected
21732,D,D,Michael Capuano,Tammy Duckworth,0.8404905209947955,Undirected
21733,D,D,Michael Capuano,Mark DeSaulnier,0.895150870108463,Undirected
21734,D,D,Michael Capuano,Debbie Dingell,0.9020118500446381,Undirected
21736,D,D,Michael Capuano,Eliot Engel,0.8743725580669695,Undirected
21737,D,D,Michael Capuano,Anna Eshoo,0.8819555866909689,Undirected
21738,D,D,Michael Capuano,Keith Ellison,0.8838062113174814,Undirected
21739,D,D,Michael Capuano,Donna Edwards,0.9094255634065763,Undirected
21741,D,D,Michael Capuano,Elizabeth Esty,0.8861138381403768,Undirected
21743,D,D,Michael Capuano,Sam Farr,0.8830470542292554,Undirected
21744,D,D,Michael Capuano,Chaka Fattah,0.8973667513857604,Undirected
21751,D,D,Michael Capuano,Bill Foster,0.8672546307956676,Undirected
21752,D,D,Michael Capuano,Marcia Fudge,0.9040848019040921,Undirected
21758,D,D,Michael Capuano,Lois Frankel,0.8905136382046274,Undirected
21761,D,D,Michael Capuano,Gene Green,0.8272997930353634,Undirected
21762,D,D,Michael Capuano,Luis Gutiérrez,0.8950459148218384,Undirected
21765,D,D,Michael Capuano,Raúl Grijalva,0.8826036451218295,Undirected
21767,D,D,Michael Capuano,Al Green,0.9025239024725575,Undirected
21768,D,D,Michael Capuano,Alan Grayson,0.8913776897432344,Undirected
21770,D,D,Michael Capuano,John Garamendi,0.8485749108625932,Undirected
21778,D,D,Michael Capuano,Tulsi Gabbard,0.8665177446100943,Undirected
21779,D,D,Michael Capuano,Ruben Gallego,0.863816131627875,Undirected
21780,D,D,Michael Capuano,Gwen Graham,0.7270360009022245,Undirected
21783,D,D,Michael Capuano,Alcee Hastings,0.8950216854036055,Undirected
21784,D,D,Michael Capuano,Rubén Hinojosa,0.7713038916399009,Undirected
21785,D,D,Michael Capuano,Steny Hoyer,0.8818216180998776,Undirected
21786,D,D,Michael Capuano,Michael Honda,0.9369516862927845,Undirected
21788,D,D,Michael Capuano,Brian Higgins,0.8969200612611214,Undirected
21790,D,D,Michael Capuano,James Himes,0.8679046650200879,Undirected
21801,D,D,Michael Capuano,Janice Hahn,0.9081338828610224,Undirected
21802,D,D,Michael Capuano,Denny Heck,0.8821707922857622,Undirected
21805,D,D,Michael Capuano,Jared Huffman,0.9137449817051617,Undirected
21811,D,D,Michael Capuano,Steve Israel,0.9150988510364932,Undirected
21812,D,D,Michael Capuano,Sheila Jackson Lee,0.8751266589474709,Undirected
21813,D,D,Michael Capuano,Eddie Johnson,0.8968730704943898,Undirected
21816,D,D,Michael Capuano,Henry Johnson,0.8554703207629668,Undirected
21820,D,D,Michael Capuano,Hakeem Jeffries,0.9120174491464366,Undirected
21824,D,D,Michael Capuano,Marcy Kaptur,0.8527384682554332,Undirected
21825,D,D,Michael Capuano,Ron Kind,0.8549001999320553,Undirected
21829,D,D,Michael Capuano,Ann Kirkpatrick,0.810477914890871,Undirected
21830,D,D,Michael Capuano,William Keating,0.8607367728300874,Undirected
21833,D,D,Michael Capuano,Joseph Kennedy,0.8897264107848482,Undirected
21834,D,D,Michael Capuano,Daniel Kildee,0.8768412779750158,Undirected
21835,D,D,Michael Capuano,Derek Kilmer,0.8936306798314735,Undirected
21836,D,D,Michael Capuano,Ann Kuster,0.8656388233618657,Undirected
21837,D,D,Michael Capuano,Robin Kelly,0.895981134855844,Undirected
21841,D,D,Michael Capuano,Sander Levin,0.8999338807083501,Undirected
21842,D,D,Michael Capuano,John Lewis,0.9005202946544324,Undirected
21843,D,D,Michael Capuano,Zoe Lofgren,0.772833589544335,Undirected
21844,D,D,Michael Capuano,Nita Lowey,0.9057030660469061,Undirected
21846,D,D,Michael Capuano,Barbara Lee,0.8887598004605419,Undirected
21848,D,D,Michael Capuano,John Larson,0.8918596287884761,Undirected
21849,D,D,Michael Capuano,James Langevin,0.8778679036052583,Undirected
21850,D,D,Michael Capuano,Rick Larsen,0.8514616195305174,Undirected
21851,D,D,Michael Capuano,Stephen Lynch,0.8909934700248416,Undirected
21852,D,D,Michael Capuano,Daniel Lipinski,0.7738001913254058,Undirected
21854,D,D,Michael Capuano,David Loebsack,0.8662042366761319,Undirected
21858,D,D,Michael Capuano,Ben Luján,0.9030013001701886,Undirected
21863,D,D,Michael Capuano,Alan Lowenthal,0.9196415596546135,Undirected
21864,D,D,Michael Capuano,Michelle Lujan Grisham,0.8605368057272128,Undirected
21865,D,D,Michael Capuano,Brenda Lawrence,0.9062572230259474,Undirected
21866,D,D,Michael Capuano,Ted Lieu,0.9080473179610001,Undirected
21869,D,D,Michael Capuano,Carolyn Maloney,0.8737101912667028,Undirected
21870,D,D,Michael Capuano,James McGovern,0.9568777078724341,Undirected
21871,D,D,Michael Capuano,Jim McDermott,0.9093792405913176,Undirected
21873,D,D,Michael Capuano,Gregory Meeks,0.8754626652481122,Undirected
21874,D,D,Michael Capuano,Betty McCollum,0.8838752175287266,Undirected
21882,D,D,Michael Capuano,Gwen Moore,0.905085224810749,Undirected
21883,D,D,Michael Capuano,Doris Matsui,0.9072533696357912,Undirected
21885,D,D,Michael Capuano,Jerry McNerney,0.8591388191922049,Undirected
21892,D,D,Michael Capuano,Sean Maloney,0.8193511703976337,Undirected
21894,D,D,Michael Capuano,Grace Meng,0.8866929527263487,Undirected
21897,D,D,Michael Capuano,Patrick Murphy,0.8374498093327691,Undirected
21901,D,D,Michael Capuano,Seth Moulton,0.8650497487103724,Undirected
21903,D,D,Michael Capuano,Jerrold Nadler,0.8325237696274932,Undirected
21904,D,D,Michael Capuano,Richard Neal,0.937889824029604,Undirected
21905,D,D,Michael Capuano,Richard Nolan,0.9074066697192783,Undirected
21906,D,D,Michael Capuano,Grace Napolitano,0.8849617989949135,Undirected
21912,D,D,Michael Capuano,Donald Norcross,0.8660376513424142,Undirected
21915,D,D,Michael Capuano,Beto O'Rourke,0.8813293848673649,Undirected
21916,D,D,Michael Capuano,Frank Pallone,0.9220030832965245,Undirected
21917,D,D,Michael Capuano,Bill Pascrell,0.8728556041535787,Undirected
21918,D,D,Michael Capuano,Nancy Pelosi,0.8812048969283824,Undirected
21919,D,D,Michael Capuano,Collin Peterson,0.6768621531907303,Undirected
21921,D,D,Michael Capuano,David Price,0.8715812194840307,Undirected
21925,D,D,Michael Capuano,Ed Perlmutter,0.8543254353095321,Undirected
21927,D,D,Michael Capuano,Chellie Pingree,0.9133594754296772,Undirected
21928,D,D,Michael Capuano,Jared Polis,0.8546888552154928,Undirected
21932,D,D,Michael Capuano,Donald Payne,0.819317465960962,Undirected
21935,D,D,Michael Capuano,Mark Pocan,0.9123381672306794,Undirected
21936,D,D,Michael Capuano,Scott Peters,0.823157563918339,Undirected
